
,2015,,,,Year of 2015,,,3028,4936,61%,7.66,4.24,4.13,4.17,3.95,4.27,4.18,4.35,4.11,4.06

Summer,2015,EUNHEE KIM, Tepper School of Business,70122,INTRO TO ACCOUNTING,E,Lect,1,3,33%,11.00,5.00,4.00,4.00,4.00,4.00,4.00,5.00,5.00,4.00

Summer,2015,EUNHEE KIM, Tepper School of Business,70122,INTRO TO ACCOUNTING,U,Lect,5,7,71%,11.60,5.00,5.00,5.00,4.80,5.00,4.60,5.00,4.80,4.60

Summer,2015,SHERWIN DOROUDI, Tepper School of Business,70207,PROB & STAT BUS APPL,S,Lect,11,12,92%,13.27,4.73,4.45,4.55,4.64,4.60,4.73,4.91,4.64,4.45

Summer,2015,  mrho, Tepper School of Business,70208,REGRESSION ANALYSIS,U,Lect,4,9,44%,14.25,4.50,4.25,4.50,4.75,4.75,4.25,4.75,4.00,4.25

Summer,2015,SERCAN YILDIZ, Tepper School of Business,70371,OPERATIONS MGMT,S,Lect,11,13,85%,8.00,4.55,4.36,4.45,4.64,4.55,4.30,4.82,4.27,4.09

Summer,2015,EMILIO BISETTI, Tepper School of Business,70391,FINANCE,S,Lect,14,17,82%,12.43,4.57,4.50,4.57,4.57,4.50,4.14,4.79,4.31,4.43

Spring,2015,DAVID RAMIREZ, Tepper School of Business,70101,INTRO BUSINESS MGMNT,A,Lect,25,46,54%,5.75,3.92,4.29,4.25,3.08,3.96,4.29,4.43,3.88,3.74

Spring,2015,ANDREW BIRD, Tepper School of Business,70122,INTRO TO ACCOUNTING,1,Lect,35,67,52%,4.85,4.35,4.56,4.53,4.21,4.44,4.53,4.59,4.62,4.42

Spring,2015,ANDREW BIRD, Tepper School of Business,70122,INTRO TO ACCOUNTING,2,Lect,35,69,51%,4.40,4.46,4.53,4.49,4.18,4.49,4.53,4.71,4.56,4.37

Spring,2015,OBRIEN, J.  (co-taught), Tepper School of Business,70122,INTRO TO ACCOUNTING,W,Lect,38,54,70%,8.00,3.89,4.08,4.14,3.27,4.05,3.86,4.68,3.70,3.68

Spring,2015,VARGO, S.  (co-taught), Tepper School of Business,70122,INTRO TO ACCOUNTING,W,Lect,38,54,70%,4.92,4.46,4.32,4.24,4.31,4.27,4.16,4.70,4.14,4.08

Spring,2015,ANTHONY STANTON, Tepper School of Business,70160,GRAPHIC MEDIA MGMT,A,Lect,31,39,79%,6.29,4.68,4.32,4.48,4.00,4.68,4.42,4.63,4.48,4.45

