
Spring,2016,KEVIN GONZALEZ, Dietrich College of Humanities and Social Sciences,76462,ADVNCD FICTN WRKSHP,A,Lect,10,14,71%,10.10,4.50,4.60,4.70,4.70,4.50,4.60,4.40,4.60,4.60

Spring,2016,RALPH VITUCCIO, Dietrich College of Humanities and Social Sciences,76463,THE VISUAL STORY,A,Lect,4,9,44%,5.00,5.00,3.25,3.75,4.75,4.75,4.50,5.00,4.25,4.00

Spring,2016,LAUREN SHAPIRO, Dietrich College of Humanities and Social Sciences,76465,ADV POETRY WORKSHOP,A,Lect,6,8,75%,7.00,4.83,4.67,4.67,4.83,4.83,4.50,5.00,4.83,4.83

Spring,2016,JANE BERNSTEIN, Dietrich College of Humanities and Social Sciences,76469,ADV SCRNWG WRKSHP,A,Lect,1,7,14%,11.00,4.00,3.00,3.00,3.00,4.00,4.00,2.00,3.00,3.00

Spring,2016,STEPHANIE HUSARIK, Dietrich College of Humanities and Social Sciences,76474,SOFTWR DOCMENTATION,A,Lect,1,4,25%,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00

Spring,2016,DOUGLAS COULSON, Dietrich College of Humanities and Social Sciences,76475,LAW PERFORM & IDENT,A,Lect,2,2,100%,11.00,5.00,4.00,4.00,3.00,3.50,4.00,5.00,4.00,3.00

Spring,2016,NECIA WERNER, Dietrich College of Humanities and Social Sciences,76487,WEB DESIGN,1,Lect,1,5,20%,5.00,5.00,2.00,2.00,3.00,3.00,4.00,5.00,4.00,4.00

