

Fall,2015,MICHAEL DOMACH, Carnegie Institute of Technology,06100,INTRO TO CHEM ENGR,1,Lect,64,89,72%,6.92,3.67,3.06,3.03,3.38,3.63,3.13,4.19,3.05,3.06,,,,,,,,,,,

Fall,2015,KRIS DAHL, Carnegie Institute of Technology,06221,THERMODYNAMICS,A,Lect,54,83,65%,8.89,4.24,3.78,3.89,3.63,4.33,3.87,4.25,3.76,3.81,,,,,,,,,,,

Fall,2015,CHRYSANTHOS GOUNARIS, Carnegie Institute of Technology,06222,SOPH CHEM ENGNRG SEM,A,Lect,48,76,63%,2.13,4.36,4.40,4.40,4.02,4.30,4.38,4.40,4.25,3.75,,,,,,,,,,,

Fall,2015,NIKOLAOS SAHINIDIS, Carnegie Institute of Technology,06321,CHEM ENGR THERMDYNMC,A,Lect,34,66,52%,7.74,3.18,3.32,3.29,2.85,3.32,2.94,3.74,2.79,2.88,,,,,,,,,,,

Fall,2015,KATHRYN WHITEHEAD, Carnegie Institute of Technology,06322,JUNIOR CHEM ENG SEMR,A,Lect,22,40,55%,2.00,4.76,4.95,4.86,4.57,4.76,4.67,4.76,4.81,4.52,,,,,,,,,,,

Fall,2015,SUSANA STEPPAN, Carnegie Institute of Technology,06323,HEAT & MASS TRANSFER,A,Lect,37,65,57%,9.14,4.51,4.35,4.32,4.08,4.43,4.46,4.30,4.39,4.39,,,,,,,,,,,

Fall,2015,GROSSMANN, I.  (co-taught), Carnegie Institute of Technology,06421,CHEM PROCS SYS DESGN,A,Lect,27,61,44%,20.44,4.22,4.00,4.15,3.78,4.15,4.00,4.22,4.04,4.04,,,,,,,,,,,

Fall,2015,SIIROLA, J.  (co-taught), Carnegie Institute of Technology,06421,CHEM PROCS SYS DESGN,A,Lect,27,61,44%,20.33,4.70,4.00,4.19,4.44,4.41,4.37,4.59,4.42,4.11,,,,,,,,,,,

Fall,2015,B ERIK YDSTIE, Carnegie Institute of Technology,06423,UNIT OPERATIONS LAB,1,Lect,22,57,39%,9.43,3.32,2.91,3.00,3.05,3.23,3.05,4.05,3.05,3.05,,,,,,,,,,,

Fall,2015,ROSEMARY FROLLINI, Carnegie Institute of Technology,06426,EXP COLLD SURFC SCI,A,Lect,1,3,33%,8.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,,,,,,,,,,,

Fall,2015,JEFF SIIROLA, Carnegie Institute of Technology,06500,SPECIAL TOPICS,A,Lect,28,45,62%,6.82,4.74,4.77,4.74,4.59,4.74,4.78,4.93,4.81,4.67,,,,,,,,,,,

Fall,2015,LORENZ BIEGLER, Carnegie Institute of Technology,06606,COMP MTH L SC PR DS,A,Lect,20,23,87%,10.60,4.65,4.20,4.50,4.35,4.63,4.55,4.75,4.15,4.40,,,,,,,,,,,

Fall,2015,JAMES SCHNEIDER, Carnegie Institute of Technology,06608,SAFTY IN SCI/ENG PRA,A,Lect,41,64,64%,2.73,4.56,4.56,4.56,4.37,4.60,4.54,4.66,4.54,4.39,,,,,,,,,,,

Fall,2015,JAMES SCHNEIDER, Carnegie Institute of Technology,06609,PHYS CHEM MACROMOL,A,Lect,9,21,43%,11.00,4.44,4.38,4.56,4.50,4.44,4.78,4.78,4.44,4.67,,,,,,,,,,,

Fall,2015,ADITYA KHAIR, Carnegie Institute of Technology,06610,RHEO STR CMPLX FLUID,A,Lect,6,12,50%,8.00,4.83,4.33,4.67,4.33,4.50,5.00,4.83,4.67,4.50,,,,,,,,,,,

Fall,2015,LYNN WALKER, Carnegie Institute of Technology,06623,MTHML MDL CHM ENG PC,A,Lect,25,41,61%,13.91,4.72,4.72,4.72,4.68,4.68,4.60,4.72,4.80,4.71,,,,,,,,,,,

Fall,2015,JOHN KITCHIN, Carnegie Institute of Technology,06625,CHMCL & REACTV SYSTM,A,Lect,26,40,65%,11.85,4.65,4.62,4.58,4.62,4.65,4.65,4.73,4.62,4.69,,,,,,,,,,,

Fall,2015,JEFF SIIROLA, Carnegie Institute of Technology,06681,SP TP: PROC SYN,A,Lect,17,37,46%,2.94,4.76,4.76,4.76,4.65,4.76,4.82,4.82,4.82,4.76,,,,,,,,,,,

Fall,2015,DENNIS PRIEVE, Carnegie Institute of Technology,06703,ADV FLUID DYNAMICS,A,Lect,8,14,57%,10.63,4.25,4.38,4.38,4.38,4.75,4.63,4.75,4.38,4.50,,,,,,,,,,,

Fall,2015,ROBERT TILTON, Carnegie Institute of Technology,06705,ADV CHE THRMODYNMCS,A,Lect,15,21,71%,11.27,4.47,4.93,4.93,4.60,4.87,4.86,4.80,4.87,4.87,,,,,,,,,,,

Fall,2015,MYUNG JHON, Carnegie Institute of Technology,06713,MATH TECH CHEM ENGR,A,Lect,19,25,76%,13.11,4.21,3.95,4.26,3.47,4.16,3.89,3.84,3.74,3.89,,,,,,,,,,,

Fall,2015,ANDREW GELLMAN, Carnegie Institute of Technology,06800,CHE GRADUATE SEMINAR,A,Lect,33,84,39%,2.47,4.59,4.59,4.66,4.53,4.63,4.59,4.69,4.63,4.64,,,,,,,,,,,

Fall,2015,STEPPAN, S.  (co-taught), Carnegie Institute of Technology,06801,CLD PLM SRF LAB I,A,Lect,5,8,63%,9.80,4.40,5.00,4.80,4.60,4.20,5.00,5.00,4.40,4.20,,,,,,,,,,,

Fall,2015,FROLLINI, R.  (co-taught), Carnegie Institute of Technology,06801,CLD PLM SRF LAB I,A,Lect,5,8,63%,9.80,4.00,4.20,4.20,4.00,4.25,4.40,4.80,4.20,4.20,,,,,,,,,,,

Fall,2015,STEPPAN, S.  (co-taught), Carnegie Institute of Technology,06801,CLD PLM SRF LAB I,B,Lect,1,4,25%,11.00,2.00,1.00,1.00,3.00,3.00,1.00,4.00,2.00,1.00,,,,,,,,,,,

Fall,2015,FROLLINI, R.  (co-taught), Carnegie Institute of Technology,06801,CLD PLM SRF LAB I,B,Lect,1,4,25%,11.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,1.00,1.00,,,,,,,,,,,

Fall,2015,KATHRYN WHITEHEAD, Carnegie Institute of Technology,06804,SP TPC: DRUG DEL SYS,A,Lect,9,17,53%,10.00,4.44,4.67,4.67,4.44,4.33,4.22,4.44,4.44,4.33,,,,,,,,,,,

Fall,2015,DENNIS PRIEVE, Carnegie Institute of Technology,06810,CPS SEMINAR,A,Lect,1,10,10%,2.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,,,,,,,,,,,

Fall,2015,CHRYSANTHOS GOUNARIS, Carnegie Institute of Technology,06815,SP TP: PSE,A,Lect,13,15,87%,9.18,4.92,4.92,4.92,4.77,4.85,4.92,4.92,4.92,4.92,,,,,,,,,,,

Fall,2015,JACOBSON, A.  (co-taught), Carnegie Institute of Technology,39220,EXPERNTL LEARNG II,B,Lect,32,109,29%,3.00,2.77,2.80,2.80,2.79,2.83,2.83,2.83,2.89,2.72,,,,,,,,,,,

Fall,2015,Larsen, K.  (co-taught), Carnegie Institute of Technology,39220,EXPERNTL LEARNG II,B,Lect,32,109,29%,2.27,2.81,3.00,2.95,2.91,2.91,2.91,2.86,2.91,2.86,,,,,,,,,,,

Fall,2015,KISSEL, K.  (co-taught), Carnegie Institute of Technology,39220,EXPERNTL LEARNG II,B,Lect,32,109,29%,2.27,3.19,3.24,3.24,3.19,3.14,3.19,3.19,3.19,3.05,,,,,,,,,,,

Fall,2015,BONIME, T.  (co-taught), Carnegie Institute of Technology,39220,EXPERNTL LEARNG II,B,Lect,32,109,29%,2.29,3.14,3.19,3.19,3.10,3.14,3.14,3.14,3.14,3.00,,,,,,,,,,,

Fall,2015,SHUKLA, N.  (co-taught), Carnegie Institute of Technology,39220,EXPERNTL LEARNG II,B,Lect,32,109,29%,2.30,3.19,3.19,3.29,3.19,3.19,3.24,3.19,3.19,3.05,,,,,,,,,,,

Fall,2015,JACOBSON, A.  (co-taught), Carnegie Institute of Technology,39310,EXPERITAL LEARN III,A,Lect,83,229,36%,2.38,3.23,3.47,3.44,3.16,3.29,3.24,3.44,3.23,3.06,,,,,,,,,,,

Fall,2015,Larsen, K.  (co-taught), Carnegie Institute of Technology,39310,EXPERITAL LEARN III,A,Lect,83,229,36%,2.53,3.29,3.41,3.33,3.20,3.26,3.24,3.35,3.22,3.11,,,,,,,,,,,

Fall,2015,KISSEL, K.  (co-taught), Carnegie Institute of Technology,39310,EXPERITAL LEARN III,A,Lect,83,229,36%,2.45,3.23,3.35,3.31,3.21,3.29,3.25,3.33,3.29,3.13,,,,,,,,,,,

Fall,2015,BONIME, T.  (co-taught), Carnegie Institute of Technology,39310,EXPERITAL LEARN III,A,Lect,83,229,36%,2.47,3.23,3.40,3.38,3.23,3.29,3.29,3.38,3.29,3.12,,,,,,,,,,,

Fall,2015,SHUKLA, N.  (co-taught), Carnegie Institute of Technology,39310,EXPERITAL LEARN III,A,Lect,83,229,36%,2.40,3.18,3.37,3.35,3.14,3.29,3.29,3.31,3.24,3.04,,,,,,,,,,,

Fall,2015,JEFFERY HANSEN, Carnegie Institute of Technology,39605,ENGINEERING DSGN PRJ,A,Lect,10,23,43%,7.67,3.90,3.80,3.80,3.30,3.60,3.60,4.50,3.40,3.60,,,,,,,,,,,

Fall,2015,YOOSUF PICARD, Carnegie Institute of Technology,39610,ENERGY CONVRN & SUPP,A1,Lect,26,29,90%,10.12,4.42,4.23,4.38,4.15,4.38,4.08,4.69,4.12,3.88,,,,,,,,,,,

Fall,2015,DAVID LANDIS, Carnegie Institute of Technology,39613,ENGY TRNSPT & STRGE,A2,Lect,22,24,92%,8.20,4.41,4.09,3.95,4.23,4.23,3.91,4.68,4.00,3.82,,,,,,,,,,,

Fall,2015,ILHEM-FAIZA HAKEM, Carnegie Institute of Technology,39652,CIT SPECIAL TOPICS,A1,Lect,5,6,83%,7.40,4.40,2.80,3.60,3.60,4.40,3.80,4.20,4.00,4.00,,,,,,,,,,,

Fall,2015,LAUREN HILDESHEIM, Carnegie Institute of Technology,39699,CPDC ENG MASTERS,B2,Lect,24,35,69%,5.05,4.87,4.78,4.78,4.70,4.78,4.78,4.91,4.77,4.61,,,,,,,,,,,

Fall,2015,STEPPAN, S.  (co-taught), Carnegie Institute of Technology,39801,COLL POLY SUR LAB I,A,Lect,1,3,33%,8.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,,,,,,,,,,,

Fall,2015,FROLLINI, R.  (co-taught), Carnegie Institute of Technology,39801,COLL POLY SUR LAB I,A,Lect,1,3,33%,11.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,,,,,,,,,,,

Fall,2015,JESSE STILES, Carnegie Institute of Technology,18090,DGTL MEDIA SGNL PRO,A,Lect,6,10,60%,9.00,4.50,4.00,4.00,4.50,4.50,4.33,4.67,4.17,4.17,,,,,,,,,,,

Fall,2015,PRIYA NARASIMHAN, Carnegie Institute of Technology,18099,MBL APP DSGN & DEVEL,A,Lect,9,13,69%,8.67,4.56,2.89,3.22,3.11,4.11,3.00,4.67,3.67,3.78,,,,,,,,,,,

Fall,2015,THOMAS SULLIVAN, Carnegie Institute of Technology,18100,INTRO ELEC COMP ENG,1,Lect,111,146,76%,11.42,3.96,4.01,4.14,3.48,4.14,3.68,4.42,3.59,3.76,,,,,,,,,,,

Fall,2015,DIANA MARCULESCU, Carnegie Institute of Technology,18200,EMERGING TRENDS ECE,A1,Lect,54,183,30%,2.53,3.65,3.83,3.33,3.04,3.43,3.39,4.16,3.58,2.98,,,,,,,,,,,

Fall,2015,SULLIVAN, T.  (co-taught), Carnegie Institute of Technology,18202,MATH FNDTN ELEC ENGR,1,Lect,49,87,56%,9.16,4.24,4.06,4.06,4.00,4.29,4.18,4.43,4.14,3.04,,,,,,,,,,,

Fall,2015,MOURA, J.  (co-taught), Carnegie Institute of Technology,18202,MATH FNDTN ELEC ENGR,1,Lect,49,87,56%,9.98,2.98,2.73,2.59,2.45,2.69,2.31,3.27,2.35,2.37,,,,,,,,,,,

Fall,2015,Bryant, R.  (co-taught), Carnegie Institute of Technology,18213,INTR CMPTR SYSTEMS,1,Lect,59,114,52%,14.45,3.98,4.14,4.12,3.63,4.29,3.88,4.37,3.85,4.08,,,,,,,,,,,

Fall,2015,OHALLARON, D.  (co-taught), Carnegie Institute of Technology,18213,INTR CMPTR SYSTEMS,1,Lect,59,114,52%,13.85,4.14,4.14,4.14,3.85,4.36,4.05,4.36,4.02,4.14,,,,,,,,,,,

Fall,2015,MUKHERJEE, T.  (co-taught), Carnegie Institute of Technology,18220,ELETRONC DEVC ANL CR,1,Lect,31,83,37%,12.03,4.55,4.40,4.23,3.94,4.50,4.35,4.48,4.26,4.29,,,,,,,,,,,

Fall,2015,KELLY, S.  (co-taught), Carnegie Institute of Technology,18220,ELETRONC DEVC ANL CR,1,Lect,31,83,37%,11.97,4.39,4.06,4.13,3.90,4.29,4.35,4.61,4.23,4.19,,,,,,,,,,,

Fall,2015,MISKOV-ZIVANOV, N.  (co-taught), Carnegie Institute of Technology,18240,STRC DES DIGTL SYSTM,1,Lect,85,86,99%,14.29,4.28,4.45,4.46,3.87,4.11,4.00,4.73,3.67,4.32,,,,,,,,,,,

Fall,2015,NACE, W.  (co-taught), Carnegie Institute of Technology,18240,STRC DES DIGTL SYSTM,1,Lect,85,86,99%,14.35,4.84,4.76,4.84,4.42,4.76,4.87,4.88,4.81,4.38,,,,,,,,,,,

Fall,2015,YU, B.  (co-taught), Carnegie Institute of Technology,18290,SIGNALS & SYSTEMS,1,Lect,75,105,71%,12.09,4.16,4.31,4.28,3.91,4.24,4.31,4.42,4.11,4.07,,,,,,,,,,,

Fall,2015,GROVER, P.  (co-taught), Carnegie Institute of Technology,18290,SIGNALS & SYSTEMS,1,Lect,75,105,71%,12.10,4.53,4.34,4.32,4.12,4.45,4.31,4.51,4.30,4.12,,,,,,,,,,,

Fall,2015,JAMES BAIN, Carnegie Institute of Technology,18300,FUND ELECTROMAGNETCS,1,Lect,7,8,88%,10.00,5.00,4.71,4.86,5.00,4.71,4.71,5.00,5.00,4.71,,,,,,,,,,,

Fall,2015,JEYANANDH PARAMESH, Carnegie Institute of Technology,18320,MICROELECTC CURCUITS,1,Lect,19,35,54%,13.28,3.58,3.47,3.42,3.00,3.63,3.47,3.47,3.37,3.47,,,,,,,,,,,

Fall,2015,THOMAS, D.  (co-taught), Carnegie Institute of Technology,18341,LOG DES SIM SYN VER,1,Lect,44,44,100%,14.48,4.57,4.45,4.34,4.07,4.52,4.39,4.64,4.36,4.41,,,,,,,,,,,

Fall,2015,NACE, W.  (co-taught), Carnegie Institute of Technology,18341,LOG DES SIM SYN VER,1,Lect,44,44,100%,14.61,4.57,4.41,4.39,3.98,4.47,4.55,4.59,4.55,4.41,,,,,,,,,,,

Fall,2015,RAJEEV GANDHI, Carnegie Institute of Technology,18342,FUND EMBEDDED SYSTMS,1,Lect,41,55,75%,14.80,4.59,4.68,4.76,4.37,4.63,4.78,4.80,4.71,4.61,,,,,,,,,,,

Fall,2015,ANTHONY ROWE, Carnegie Institute of Technology,18349,EMBEDDED RL TIME SYS,A,Lect,43,71,61%,11.98,4.51,4.28,4.30,4.00,4.60,4.37,4.63,4.35,4.37,,,,,,,,,,,

Fall,2015,BRUNO SINOPOLI, Carnegie Institute of Technology,18370,FNDMNTLS OF CONTROL,1,Lect,17,26,65%,12.41,4.47,3.71,4.00,4.12,4.18,3.76,4.59,3.94,3.82,,,,,,,,,,,

Fall,2015,ELIAS TOWE, Carnegie Institute of Technology,18403,MICRF METHODS TECH,A,Lect,7,8,88%,6.71,5.00,4.14,4.29,3.29,4.86,4.14,5.00,4.00,4.29,,,,,,,,,,,

Fall,2015,L. CARLEY, Carnegie Institute of Technology,18421,ANALOG INTGTD CIR 1,A,Lect,1,2,50%,11.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,,,,,,,,,,,

Fall,2015,KENNETH MAI, Carnegie Institute of Technology,18422,DIGL INTGRD CIRC 1,1,Lect,1,2,50%,17.00,2.00,3.00,4.00,1.00,3.00,2.00,3.00,2.00,2.00,,,,,,,,,,,

Fall,2015,BRUMLEY, D.  (co-taught), Carnegie Institute of Technology,18487,INTRO CMP NTWRK SCTY,A,Lect,15,33,45%,9.80,4.87,4.20,4.67,4.40,4.87,4.73,4.73,4.73,4.71,,,,,,,,,,,

Fall,2015,SEKAR, V.  (co-taught), Carnegie Institute of Technology,18487,INTRO CMP NTWRK SCTY,A,Lect,15,33,45%,9.80,4.80,4.47,4.67,4.47,4.73,4.40,4.53,4.53,4.53,,,,,,,,,,,

Fall,2015,ALAN BLACK, Carnegie Institute of Technology,18492,SPC TPCS SPCH PRCSNG,A,Lect,4,5,80%,5.75,4.00,4.00,4.00,3.75,4.25,4.00,4.25,4.00,4.00,,,,,,,,,,,

Fall,2015,GUSTAVO ROHDE, Carnegie Institute of Technology,18496,INT BIO IMG & IM ANA,A,Lect,4,5,80%,11.00,4.50,4.25,4.25,3.25,4.25,3.75,3.75,3.75,3.75,,,,,,,,,,,

Fall,2015,NACE, W.  (co-taught), Carnegie Institute of Technology,18545,ADV DIGITAL DES PROJ,1,Lect,12,22,55%,18.17,4.08,4.42,4.18,3.73,4.45,4.00,4.64,4.27,4.27,,,,,,,,,,,

Fall,2015,LUCIA, B.  (co-taught), Carnegie Institute of Technology,18545,ADV DIGITAL DES PROJ,1,Lect,12,22,55%,18.78,4.45,4.45,4.18,4.00,4.45,4.00,4.55,4.09,4.18,,,,,,,,,,,

Fall,2015,JOVAN ILIC, Carnegie Institute of Technology,18587,ELECL ENGY CONV CNTL,A,Lect,2,4,50%,11.00,5.00,5.00,5.00,5.00,4.50,4.50,5.00,5.00,4.50,,,,,,,,,,,

Fall,2015,EDWARD ENGLER, Carnegie Institute of Technology,18601,ENTRPRSHP INNV TCHNL,A,Lect,14,17,82%,7.77,4.93,4.36,4.64,4.57,4.71,4.71,4.85,4.64,4.50,,,,,,,,,,,

Fall,2015,GIANLUCA PIAZZA, Carnegie Institute of Technology,18614,MICROELECTROMECH SYS,A,Lect,6,6,100%,18.00,4.17,4.17,4.33,4.00,4.67,4.50,4.33,4.60,4.67,,,,,,,,,,,

Fall,2015,KAI WANG, Carnegie Institute of Technology,18615,MICRO NANO SYS FAB,GZ,Lect,4,4,100%,11.75,5.00,5.00,4.75,4.50,5.00,4.75,4.75,5.00,5.00,,,,,,,,,,,

Fall,2015,MARIJA ILIC, Carnegie Institute of Technology,18618,SMT GR FT EL EN SYS,1,Lect,16,16,100%,12.44,4.19,4.00,4.06,3.75,4.50,4.56,4.63,4.31,4.19,,,,,,,,,,,

Fall,2015,KENNETH MAI, Carnegie Institute of Technology,18622,ADV DIGTL IC DESIGN,1,Lect,12,18,67%,19.08,4.42,4.67,4.58,4.33,4.42,4.67,4.58,4.50,4.58,,,,,,,,,,,

Fall,2015,L. CARLEY, Carnegie Institute of Technology,18623,ANA INT CIR DESIGN,A,Lect,16,18,89%,14.81,4.44,4.69,4.50,3.94,4.63,4.38,4.75,4.19,4.31,,,,,,,,,,,

Fall,2015,NICOLAS CHRISTIN, Carnegie Institute of Technology,18631,INTR INFO SECURITY,A,Lect,9,18,50%,13.89,4.44,4.33,4.44,3.56,4.56,4.22,4.56,4.22,3.89,,,,,,,,,,,

Fall,2015,LIMIN JIA, Carnegie Institute of Technology,18631,INTR INFO SECURITY,B,Lect,10,20,50%,13.44,3.30,3.00,3.30,2.80,3.70,3.40,3.90,3.20,2.60,,,,,,,,,,,

Fall,2015,LIMIN JIA, Carnegie Institute of Technology,18631,INTR INFO SECURITY,SV,Lect,5,9,56%,16.80,4.20,3.75,4.20,3.60,4.60,3.80,4.60,4.00,4.00,,,,,,,,,,,

Fall,2015,PATRICK TAGUE, Carnegie Institute of Technology,18638,MOBILE SECURITY,A,Lect,2,2,100%,11.00,5.00,4.50,4.50,5.00,4.50,4.50,5.00,5.00,5.00,,,,,,,,,,,

Fall,2015,PATRICK TAGUE, Carnegie Institute of Technology,18638,MOBILE SECURITY,SV,Lect,8,8,100%,9.13,4.38,4.50,4.63,4.38,4.63,4.63,4.75,4.63,4.50,,,,,,,,,,,

Fall,2015,JOHN SHEN, Carnegie Institute of Technology,18640,FOUND OF COMPUT ARCH,A,Lect,12,16,75%,15.67,4.42,4.17,4.25,3.75,4.67,4.67,4.75,4.42,4.17,,,,,,,,,,,

Fall,2015,JOHN SHEN, Carnegie Institute of Technology,18640,FOUND OF COMPUT ARCH,GZ,Lect,8,10,80%,17.25,4.75,4.50,4.75,4.00,4.88,4.88,4.88,4.63,4.38,,,,,,,,,,,

Fall,2015,JOHN SHEN, Carnegie Institute of Technology,18640,FOUND OF COMPUT ARCH,SV,Lect,3,3,100%,13.33,4.00,4.67,4.67,3.67,4.33,3.67,4.67,4.33,4.00,,,,,,,,,,,

Fall,2015,SUKHJIT SINGH, Carnegie Institute of Technology,18641,JAVA SMART PHN DEVLP,A,Lect,56,70,80%,14.75,3.73,3.59,3.79,3.82,3.76,3.63,3.82,3.43,3.50,,,,,,,,,,,

Fall,2015,MARY BISHOP, Carnegie Institute of Technology,18641,JAVA SMART PHN DEVLP,RW,Lect,7,7,100%,18.29,3.86,3.86,3.86,3.71,4.14,3.86,4.00,3.43,4.29,,,,,,,,,,,

Fall,2015,SUKHJIT SINGH, Carnegie Institute of Technology,18641,JAVA SMART PHN DEVLP,SV,Lect,41,51,80%,14.85,3.20,3.02,3.37,3.27,3.32,3.41,3.41,3.12,3.08,,,,,,,,,,,

Fall,2015,JAMES HOE, Carnegie Institute of Technology,18643,RECONFIGURABLE LOGIC,1,Lect,18,23,78%,13.06,4.89,4.44,4.78,4.22,4.72,4.44,4.83,4.67,4.44,,,,,,,,,,,

Fall,2015,PEI ZHANG, Carnegie Institute of Technology,18644,SP TPC COMPUTR SYSTM,SV,Lect,10,13,77%,7.70,4.20,3.60,3.80,4.20,4.10,3.90,4.60,4.10,3.50,,,,,,,,,,,

Fall,2015,ROBERT IANNUCCI, Carnegie Institute of Technology,18647,CONNT EMBD SYS ARCH,SV,Lect,11,12,92%,15.82,4.82,4.64,4.55,4.55,4.91,4.73,4.91,4.73,4.73,,,,,,,,,,,

Fall,2015,RAGUNATHAN RAJKUMAR, Carnegie Institute of Technology,18648,EMBED REAL-TIME SYST,1,Lect,22,27,81%,17.77,4.64,4.73,4.77,4.27,4.77,4.77,4.82,4.59,4.55,,,,,,,,,,,

Fall,2015,PHILIP KOOPMAN, Carnegie Institute of Technology,18649,DISTRIB EMBED SYSTMS,A,Lect,17,43,40%,15.53,4.94,4.76,4.76,4.47,4.94,4.71,4.82,4.71,4.71,,,,,,,,,,,

Fall,2015,JON PEHA, Carnegie Institute of Technology,18650,POL WRLSS SYS INTRNT,A,Lect,2,3,67%,8.00,4.00,3.50,3.50,4.00,4.00,3.50,4.00,3.50,3.50,,,,,,,,,,,

Fall,2015,Peraire, C.  (co-taught), Carnegie Institute of Technology,18652,FNDS OF SFTW ENGRING,SA,Lect,29,32,91%,14.50,4.50,4.25,4.25,4.21,4.04,4.00,4.54,4.07,4.14,,,,,,,,,,,

Fall,2015,ERDOGMUS, H.  (co-taught), Carnegie Institute of Technology,18652,FNDS OF SFTW ENGRING,SA,Lect,29,32,91%,13.54,4.43,4.18,4.21,4.32,4.04,4.11,4.25,4.14,4.07,,,,,,,,,,,

Fall,2015,Peraire, C.  (co-taught), Carnegie Institute of Technology,18652,FNDS OF SFTW ENGRING,SB,Lect,21,30,70%,16.43,4.57,4.52,4.52,4.14,4.48,4.38,4.71,4.50,4.33,,,,,,,,,,,

Fall,2015,ERDOGMUS, H.  (co-taught), Carnegie Institute of Technology,18652,FNDS OF SFTW ENGRING,SB,Lect,21,30,70%,15.84,4.10,4.19,4.14,3.76,4.14,4.00,3.71,3.90,4.29,,,,,,,,,,,

Fall,2015,HAKAN ERDOGMUS, Carnegie Institute of Technology,18654,SFTW VER AND TST,SV,Lect,26,29,90%,12.84,4.52,4.20,4.40,4.40,4.28,4.32,4.48,4.12,4.08,,,,,,,,,,,

Fall,2015,JIA ZHANG, Carnegie Institute of Technology,18655,SVC ORIENTED COMP,A,Lect,24,32,75%,13.71,4.04,4.00,3.92,3.92,3.83,3.88,3.92,4.00,3.71,,,,,,,,,,,

Fall,2015,JIA ZHANG, Carnegie Institute of Technology,18655,SVC ORIENTED COMP,SV,Lect,31,39,79%,15.23,4.68,4.48,4.48,4.39,4.32,4.32,4.87,4.17,4.06,,,,,,,,,,,

Fall,2015,JIA ZHANG, Carnegie Institute of Technology,18656,DTA INTSV WRKFL DEV,SV,Lect,25,32,78%,12.60,4.56,4.36,4.40,4.56,4.36,4.48,4.72,4.16,4.00,,,,,,,,,,,

Fall,2015,Cecile Peraire, Carnegie Institute of Technology,18658,SFTW REQ AND INT DES,SV,Lect,16,20,80%,10.27,4.20,3.93,4.20,4.13,3.80,4.00,4.53,3.93,3.87,,,,,,,,,,,

Fall,2015,XIN LI, Carnegie Institute of Technology,18660,NML MTH ENG DES & OP,1,Lect,63,75,84%,11.28,4.57,4.60,4.63,4.43,4.49,4.60,4.56,4.56,4.50,,,,,,,,,,,

Fall,2015,ANDRZEJ STROJWAS, Carnegie Institute of Technology,18664,ULSI TECH STATUS,A,Lect,13,13,100%,9.92,4.69,4.77,4.69,4.69,4.77,4.69,4.92,4.69,4.69,,,,,,,,,,,

Fall,2015,NATASA MISKOV-ZIVANOV, Carnegie Institute of Technology,18669,SP TPCS IN CAD I,A,Lect,10,11,91%,12.70,4.60,4.70,4.50,4.70,4.60,4.60,4.70,4.60,4.60,,,,,,,,,,,

Fall,2015,OLE MENGSHOEL, Carnegie Institute of Technology,18697,STATICL DISCVY LRNG,A,Lect,5,6,83%,8.00,4.00,4.00,4.20,4.00,4.00,4.00,4.40,4.00,3.80,,,,,,,,,,,

Fall,2015,OLE MENGSHOEL, Carnegie Institute of Technology,18697,STATICL DISCVY LRNG,SV,Lect,28,31,90%,12.32,4.11,4.25,4.14,4.07,4.07,3.75,4.59,3.75,3.96,,,,,,,,,,,

Fall,2015,MARK KRYDER, Carnegie Institute of Technology,18703,MNG & LDG RSRCH & DV,A,Lect,7,7,100%,8.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,,,,,,,,,,,

Fall,2015,LJUDEVIT BAUER, Carnegie Institute of Technology,18730,INTRO COMPUTER SEC,1,Lect,35,42,83%,8.53,4.54,4.57,4.57,4.03,4.60,4.51,4.74,4.34,4.34,,,,,,,,,,,

Fall,2015,ANUPAM DATTA, Carnegie Institute of Technology,18734,FOUNDATION OF PRIVCY,A,Lect,6,9,67%,10.50,4.33,4.67,4.83,4.67,4.67,4.83,4.67,4.33,4.33,,,,,,,,,,,

Fall,2015,ONUR MUTLU, Carnegie Institute of Technology,18740,COMPUTER ARCHITCTR,A,Lect,12,18,67%,14.67,4.75,4.50,4.58,4.58,4.92,4.83,4.75,4.58,4.75,,,,,,,,,,,

Fall,2015,DIANA MARCULESCU, Carnegie Institute of Technology,18743,ENERGY AWARE COMPTNG,A,Lect,17,25,68%,9.69,4.71,4.59,4.65,4.53,4.53,4.53,4.65,4.65,4.47,,,,,,,,,,,

Fall,2015,GIBSON, G.  (co-taught), Carnegie Institute of Technology,18746,STORAGE SYSTEMS,A,Lect,23,29,79%,16.87,4.48,4.48,4.39,4.04,4.70,4.57,4.39,4.39,4.65,,,,,,,,,,,

